242377	20130730	$118
242377	20130806	$118
242377	20130813	$118
242377	20130820	$118
242379	20130820	$148
242381	20130730	$198
242381	20130730	$198
242381	20130806	$198
242381	20130806	$198
242381	20130813	$198
242381	20130813	$198
242381	20130820	$198
242381	20130820	$198
243355	20130730	$95
243355	20130806	$95
243355	20130813	$95
243355	20130820	$95
243365	20130730	$115
243365	20130806	$115
243365	20130813	$115
243365	20130820	$115
243369	20130730	$135
243369	20130806	$135
243369	20130813	$135
243369	20130820	$135
243372	20130730	$105
243374	20130730	$95
243374	20130806	$95
243374	20130813	$95
243374	20130820	$95
243636	20130730	$38
243636	20130806	$38
243636	20130813	$38
243638	20130730	$68
243638	20130806	$68
243638	20130813	$68
243638	20130820	$68
243639	20130730	$68
243639	20130806	$68
243639	20130813	$68
243639	20130820	$68
243641	20130730	$78
243641	20130806	$78
243641	20130813	$78
243641	20130820	$78
243642	20130730	$88
243642	20130806	$88
243642	20130813	$88
243642	20130820	$88
243643	20130730	$88
243643	20130806	$88
243643	20130813	$88
243643	20130820	$88
243810	20130730	$80
243810	20130806	$80
243810	20130813	$80
243810	20130820	$80
244796	20130730	$35
244796	20130806	$35
244796	20130813	$35
244796	20130820	$35
245270	20130730	$60
245270	20130806	$60
245270	20130813	$60
245275	20130730	$60
245275	20130806	$60
245287	20130806	$70
245627	20130730	$40
245627	20130806	$40
245627	20130813	$40
245627	20130820	$40
245628	20130730	$40
245628	20130806	$40
245628	20130813	$40
245628	20130820	$40
245629	20130730	$40
245629	20130806	$40
245629	20130813	$40
245629	20130820	$40
245630	20130730	$35
245630	20130806	$35
245630	20130813	$35
245630	20130820	$35
245631	20130730	$35
245631	20130806	$35
245631	20130813	$35
245631	20130820	$35
245632	20130730	$30
245632	20130806	$30
245632	20130813	$30
245632	20130820	$30
245634	20130730	$40
245634	20130806	$40
245634	20130813	$40
245634	20130820	$40
245635	20130730	$40
245635	20130806	$40
245635	20130813	$40
245635	20130820	$40
245636	20130730	$40
245636	20130806	$40
245636	20130813	$40
245636	20130820	$40
245638	20130730	$25
245638	20130806	$25
245638	20130813	$25
245638	20130820	$25
245639	20130730	$32
245639	20130806	$32
245639	20130813	$32
245639	20130820	$32
245640	20130730	$45
245640	20130806	$45
245640	20130813	$45
245640	20130820	$45
245641	20130730	$45
245641	20130806	$45
245641	20130813	$45
245641	20130820	$45
245642	20130730	$45
245642	20130806	$45
245642	20130813	$45
245642	20130820	$45
245643	20130730	$45
245643	20130806	$45
245643	20130813	$45
245643	20130820	$45
245644	20130730	$35
245644	20130806	$35
245644	20130813	$35
245644	20130820	$35
245645	20130730	$35
245645	20130806	$35
245645	20130813	$35
245645	20130820	$35
245646	20130730	$55
245646	20130806	$55
245646	20130813	$55
245646	20130820	$55
245647	20130730	$30
245647	20130806	$30
245647	20130813	$30
245647	20130820	$30
245648	20130730	$35
245648	20130806	$35
245648	20130813	$35
245648	20130820	$35
245649	20130730	$35
245649	20130806	$35
245649	20130813	$35
245649	20130820	$35
245652	20130730	$40
245652	20130806	$40
245652	20130813	$40
245652	20130820	$40
245653	20130730	$35
245653	20130806	$35
245653	20130813	$35
245653	20130820	$35
245654	20130730	$35
245654	20130806	$35
245654	20130813	$35
245654	20130820	$35
245907	20130730	$80
245907	20130806	$80
245907	20130813	$80
245907	20130820	$80
245908	20130730	$45
245908	20130806	$45
245908	20130813	$45
245908	20130820	$45
245909	20130730	$30
245909	20130806	$30
245909	20130813	$30
245909	20130820	$30
245914	20130730	$25
245914	20130806	$25
245922	20130730	$30
245922	20130806	$30
245922	20130813	$30
245922	20130820	$30
245924	20130730	$55
245924	20130806	$55
245924	20130813	$55
245924	20130820	$55
245925	20130730	$45
245925	20130806	$45
245925	20130813	$45
245925	20130820	$45
245926	20130730	$35
245926	20130806	$35
245927	20130730	$63.99
245927	20130806	$63.99
245927	20130813	$63.99
245927	20130820	$63.99
245932	20130730	$32.99
245932	20130806	$32.99
245932	20130813	$32.99
245932	20130820	$32.99
245939	20130730	$88
245939	20130806	$88
245939	20130813	$88
245939	20130820	$88
245940	20130730	$98
245940	20130806	$98
245940	20130813	$98
245940	20130820	$98
245941	20130730	$108
245941	20130806	$108
245941	20130813	$108
245941	20130820	$108
245956	20130730	$118
245956	20130806	$118
245956	20130813	$118
245956	20130820	$118
245957	20130730	$74.99
245957	20130806	$74.99
245957	20130813	$74.99
245957	20130820	$74.99
247000	20130730	$135
247000	20130806	$135
247000	20130813	$135
247000	20130820	$135
247001	20130730	$135
247001	20130806	$135
247001	20130813	$135
247001	20130820	$135
247002	20130730	$99.99
247002	20130806	$99.99
247002	20130813	$99.99
247002	20130820	$99.99
247004	20130730	$125
247004	20130806	$125
247004	20130813	$125
247004	20130820	$125
247005	20130730	$115
247005	20130730	$125
247005	20130730	$135
247005	20130806	$115
247005	20130806	$125
247005	20130806	$135
247005	20130813	$115
247005	20130813	$125
247005	20130813	$135
247005	20130820	$115
247005	20130820	$125
247005	20130820	$135
247006	20130730	$84.99
247006	20130806	$84.99
247006	20130813	$84.99
247006	20130820	$84.99
247007	20130806	$125
247008	20130730	$105
247008	20130806	$105
247008	20130813	$105
247008	20130820	$105
247009	20130730	$115
247009	20130806	$115
247009	20130813	$115
247009	20130820	$115
247010	20130730	$135
247010	20130806	$135
247010	20130813	$135
247010	20130820	$135
247135	20130730	$60
247135	20130730	$60
247135	20130806	$60
247135	20130813	$60
247135	20130820	$60
247137	20130730	$168
247137	20130806	$168
247137	20130813	$168
247137	20130820	$168
247138	20130730	$168
247138	20130730	$168
247138	20130806	$168
247138	20130806	$168
247138	20130813	$168
247138	20130813	$168
247138	20130820	$168
247138	20130820	$168
247139	20130730	$188
247139	20130806	$188
247139	20130813	$188
247139	20130820	$188
247140	20130730	$168
247140	20130806	$168
247140	20130813	$168
247140	20130820	$168
247141	20130730	$119.99
247141	20130806	$119.99
247141	20130813	$119.99
247141	20130820	$119.99
247405	20130730	$248
247405	20130806	$248
247405	20130813	$248
247405	20130820	$248
247703	20130730	$88
247703	20130806	$88
247703	20130813	$88
247703	20130820	$88
247771	20130730	$168
247771	20130806	$168
247771	20130813	$168
247771	20130820	$168
248837	20130730	$38
248837	20130806	$38
248837	20130813	$38
248837	20130820	$38
248838	20130730	$38
248838	20130806	$38
248838	20130813	$38
248838	20130820	$38
248843	20130730	$42
248843	20130806	$42
248843	20130813	$42
248843	20130820	$42
248847	20130730	$135
248847	20130806	$135
248847	20130813	$135
248847	20130820	$135
248848	20130730	$135
248848	20130806	$135
248848	20130813	$135
248848	20130820	$135
248849	20130730	$115
248849	20130806	$115
248849	20130813	$115
248849	20130820	$115
248898	20130806	$348
248898	20130813	$348
248899	20130730	$188
248899	20130806	$188
248899	20130813	$188
248899	20130820	$188
249074	20130730	$89.99
249074	20130806	$89.99
249074	20130813	$89.99
249074	20130820	$89.99
249075	20130730	$168
249075	20130806	$168
249075	20130813	$168
249075	20130820	$168
249076	20130730	$188
249076	20130806	$188
249076	20130813	$188
249076	20130820	$188
249079	20130730	$148.99
249079	20130806	$148.99
249079	20130813	$148.99
249079	20130820	$148.99
249083	20130730	$218
249085	20130730	$149.99
249085	20130806	$149.99
249085	20130813	$149.99
249085	20130820	$149.99
249086	20130730	$179.99
249086	20130806	$179.99
249086	20130813	$179.99
249086	20130820	$179.99
249246	20130730	$48
249246	20130806	$48
249246	20130813	$48
249246	20130820	$48
249247	20130730	$58
249247	20130806	$58
249247	20130813	$58
249247	20130820	$58
249248	20130730	$58
249248	20130806	$58
249248	20130813	$58
249248	20130820	$58
249249	20130730	$28
249249	20130806	$28
249249	20130813	$28
249249	20130820	$28
249578	20130730	$44
249578	20130806	$44
249578	20130813	$44
249578	20130820	$44
249579	20130730	$44
249579	20130806	$44
249579	20130813	$44
249579	20130820	$44
250246	20130730	$115
250246	20130806	$115
250246	20130813	$115
250246	20130820	$115
250357	20130730	$38
250357	20130806	$38
250357	20130813	$38
250357	20130820	$38
250362	20130730	$34
250362	20130806	$34
250362	20130813	$34
250362	20130820	$34
250366	20130730	$34
250366	20130806	$34
250366	20130813	$34
250366	20130820	$34
250372	20130730	$24
250372	20130806	$24
250372	20130813	$24
250372	20130820	$24
250373	20130730	$14
250373	20130806	$14
250373	20130813	$14
250373	20130820	$14
250374	20130730	$24
250374	20130806	$24
250374	20130813	$24
250374	20130820	$24
250841	20130730	$24
250841	20130806	$24
250841	20130813	$24
250841	20130820	$24
250846	20130730	$38
250846	20130806	$38
250846	20130813	$38
250846	20130820	$38
250847	20130730	$38
250847	20130806	$38
250847	20130813	$38
250847	20130820	$38
250848	20130730	$44
250848	20130806	$44
250848	20130813	$44
250848	20130820	$44
250849	20130730	$44
250849	20130806	$44
250850	20130730	$44
250850	20130806	$44
250850	20130813	$44
250850	20130820	$44
250851	20130730	$44
250851	20130806	$44
250851	20130813	$44
250851	20130820	$44
250852	20130730	$58
250852	20130806	$58
250852	20130813	$58
250852	20130820	$58
250853	20130730	$58
250853	20130806	$58
250853	20130813	$58
250853	20130820	$58
250854	20130730	$34
250854	20130806	$34
250854	20130813	$34
250854	20130820	$34
250855	20130730	$48
250855	20130806	$48
250855	20130813	$48
250855	20130820	$48
250856	20130730	$34
250856	20130806	$34
250856	20130813	$34
250856	20130820	$34
251047	20130730	$60
251047	20130806	$60
251047	20130813	$60
251047	20130820	$60
251048	20130730	$78
251048	20130806	$78
251049	20130730	$78
251049	20130806	$78
251049	20130813	$78
251049	20130820	$78
251051	20130813	$60
251051	20130820	$60
251093	20130730	$27.99
251093	20130806	$27.99
251093	20130813	$27.99
251093	20130820	$27.99
251096	20130730	$34
251096	20130806	$34
251096	20130813	$34
251096	20130820	$34
251097	20130730	$44
251097	20130806	$44
251097	20130813	$44
251097	20130820	$44
251098	20130730	$68
251098	20130806	$68
251098	20130813	$68
251098	20130820	$68
251099	20130730	$68
251099	20130806	$68
251099	20130813	$68
251099	20130820	$68
251100	20130730	$58
251100	20130806	$58
251100	20130813	$58
251100	20130820	$58
251101	20130730	$34
251101	20130806	$34
251101	20130813	$34
251101	20130820	$34
251102	20130730	$48
251102	20130806	$48
251102	20130813	$48
251102	20130820	$48
251103	20130730	$48
251103	20130806	$48
251103	20130813	$48
251103	20130820	$48
251104	20130730	$34
251104	20130806	$34
251104	20130813	$34
251104	20130820	$34
251105	20130730	$24
251105	20130806	$24
251105	20130813	$24
251105	20130820	$24
251110	20130730	$24
251110	20130806	$24
251110	20130813	$24
251110	20130820	$24
251111	20130730	$39.99
251111	20130806	$39.99
251111	20130813	$39.99
251111	20130820	$39.99
251113	20130730	$30
251113	20130806	$30
251113	20130813	$30
251113	20130820	$30
251147	20130730	$45
251147	20130806	$45
251147	20130813	$45
251147	20130820	$45
251180	20130730	$29.99
251180	20130730	$40
251180	20130806	$29.99
251180	20130806	$40
251180	20130813	$40
251180	20130820	$40
251181	20130730	$26.99
251181	20130730	$35
251181	20130806	$26.99
251181	20130806	$35
251181	20130813	$26.99
251181	20130813	$35
251181	20130820	$35
251182	20130730	$25
251182	20130730	$25
251182	20130806	$25
251182	20130806	$25
251182	20130813	$25
251182	20130813	$25
251182	20130820	$25
251182	20130820	$25
251183	20130730	$30
251183	20130806	$30
251183	20130813	$30
251183	20130820	$30
251184	20130730	$45
251184	20130806	$45
251184	20130813	$45
251184	20130820	$45
251186	20130730	$33.99
251186	20130730	$45
251186	20130806	$33.99
251186	20130806	$45
251186	20130813	$33.99
251186	20130813	$45
251186	20130820	$33.99
251186	20130820	$45
251187	20130730	$58
251187	20130730	$58
251187	20130806	$58
251187	20130806	$58
251187	20130813	$58
251187	20130813	$58
251187	20130820	$58
251187	20130820	$58
251188	20130730	$148
251188	20130806	$148
251188	20130813	$148
251188	20130820	$148
251189	20130730	$158
251189	20130730	$158
251189	20130806	$158
251189	20130806	$158
251189	20130813	$158
251189	20130813	$158
251189	20130820	$158
251189	20130820	$158
251190	20130730	$78
251190	20130806	$78
251190	20130813	$78
251190	20130820	$78
251191	20130730	$88
251191	20130806	$88
251191	20130813	$88
251191	20130820	$88
251192	20130730	$98
251192	20130806	$98
251192	20130813	$98
251192	20130820	$98
251507	20130730	$65
251507	20130806	$65
251507	20130813	$65
251507	20130820	$65
251508	20130730	$30
251508	20130806	$30
251508	20130813	$30
251508	20130820	$30
251511	20130730	$39.99
251511	20130806	$39.99
251511	20130813	$39.99
251511	20130820	$39.99
251518	20130730	$218
251518	20130806	$218
251518	20130813	$218
251518	20130820	$218
251519	20130730	$78
251519	20130806	$78
251519	20130813	$78
251519	20130820	$78
251520	20130730	$98
251520	20130806	$98
251520	20130813	$98
251520	20130820	$98
252327	20130730	$60
252327	20130730	$60
252327	20130806	$60
252327	20130806	$60
252327	20130813	$60
252327	20130813	$60
252327	20130820	$60
252327	20130820	$60
252328	20130730	$37.99
252328	20130806	$37.99
252328	20130813	$37.99
252328	20130820	$37.99
252330	20130730	$40
252330	20130806	$40
252330	20130813	$40
252331	20130730	$55
252331	20130806	$55
252331	20130813	$55
252331	20130820	$55
252332	20130730	$37.99
252332	20130730	$50
252332	20130806	$37.99
252332	20130806	$50
252332	20130813	$37.99
252332	20130813	$50
252332	20130820	$37.99
252332	20130820	$50
252333	20130730	$37.99
252333	20130806	$37.99
252333	20130813	$37.99
252333	20130820	$37.99
252334	20130730	$49.99
252334	20130806	$49.99
252334	20130813	$49.99
252334	20130820	$49.99
252335	20130730	$198
252335	20130806	$198
252335	20130813	$198
252335	20130820	$198
252336	20130730	$108
252336	20130806	$108
252336	20130813	$108
252336	20130820	$108
252337	20130730	$118
252337	20130806	$118
252337	20130813	$118
252337	20130820	$118
252340	20130730	$248
252340	20130806	$248
252340	20130813	$248
252340	20130820	$248
252341	20130730	$98
252341	20130806	$98
252341	20130813	$98
252341	20130820	$98
252344	20130730	$148
252344	20130806	$148
252344	20130813	$148
252344	20130820	$148
252345	20130730	$168
252345	20130806	$168
252345	20130813	$168
252345	20130820	$168
252346	20130730	$188
252346	20130806	$188
252346	20130813	$188
252346	20130820	$188
252352	20130730	$138
252352	20130806	$138
252352	20130813	$138
252352	20130820	$138
252353	20130730	$178
252353	20130806	$178
252353	20130813	$178
252353	20130820	$178
252495	20130730	$218
252495	20130806	$218
252495	20130813	$218
252495	20130820	$218
252496	20130730	$168
252496	20130806	$168
252496	20130813	$168
252496	20130820	$168
252498	20130730	$128
252498	20130806	$128
252498	20130813	$128
252498	20130820	$128
252499	20130730	$108
252499	20130806	$108
252499	20130813	$108
252499	20130820	$108
252502	20130820	$35
252505	20130730	$45
252505	20130806	$45
252505	20130813	$45
252505	20130820	$45
252507	20130813	$40
252508	20130730	$35
252508	20130806	$35
252508	20130813	$35
252508	20130820	$35
252509	20130730	$35
252509	20130806	$35
252509	20130813	$35
252509	20130820	$35
252510	20130730	$80
252510	20130806	$80
252510	20130813	$80
252510	20130820	$80
252511	20130730	$50
252511	20130806	$50
252511	20130813	$50
252511	20130820	$50
252512	20130730	$75
252512	20130806	$75
252512	20130813	$75
252512	20130820	$75
252546	20130730	$45
252546	20130806	$45
252546	20130813	$45
252554	20130730	$178
252554	20130806	$178
252554	20130813	$178
252554	20130820	$178
252556	20130730	$198
252556	20130806	$198
252556	20130813	$198
252556	20130820	$198
252597	20130730	$50
252597	20130806	$50
252597	20130813	$50
252597	20130820	$50
252598	20130730	$60
252598	20130806	$60
252598	20130813	$60
252598	20130820	$60
252600	20130730	$78
252600	20130806	$78
252600	20130813	$78
252601	20130730	$50
252601	20130806	$50
252601	20130813	$50
252601	20130820	$50
252603	20130730	$60
252603	20130806	$60
252603	20130813	$60
253650	20130730	$44
253650	20130806	$44
253650	20130813	$44
253650	20130820	$44
253652	20130730	$58
253652	20130806	$58
253652	20130813	$58
253654	20130730	$28
253654	20130806	$28
253654	20130813	$28
253654	20130820	$28
253655	20130730	$28
253655	20130806	$28
253655	20130813	$28
253655	20130820	$28
253656	20130730	$34
253656	20130806	$34
253656	20130813	$34
253656	20130820	$34
253657	20130730	$28
253657	20130806	$28
253657	20130813	$28
253657	20130820	$28
253658	20130730	$48
253658	20130806	$48
253658	20130813	$48
253658	20130820	$48
253659	20130730	$28
253659	20130806	$28
253659	20130813	$28
253659	20130820	$28
253660	20130730	$34
253660	20130806	$34
253660	20130813	$34
253660	20130820	$34
253661	20130730	$28
253661	20130806	$28
253661	20130813	$28
253661	20130820	$28
253662	20130730	$44
253662	20130806	$44
253662	20130813	$44
253662	20130820	$44
253663	20130730	$44
253663	20130806	$44
253663	20130813	$44
253663	20130820	$44
253664	20130730	$58
253664	20130806	$58
253664	20130813	$58
253664	20130820	$58
253666	20130730	$58
253666	20130806	$58
253666	20130813	$58
253666	20130820	$58
253667	20130730	$48
253667	20130806	$48
253667	20130813	$48
253667	20130820	$48
253671	20130730	$38
253671	20130806	$38
253671	20130813	$38
253671	20130820	$38
253672	20130730	$45
253672	20130806	$45
253672	20130813	$45
253672	20130820	$45
253673	20130730	$35
253673	20130806	$35
253673	20130813	$35
253673	20130820	$35
253674	20130730	$45
253674	20130806	$45
253674	20130813	$45
253674	20130820	$45
253703	20130730	$28
253703	20130806	$28
253703	20130813	$28
253703	20130820	$28
253705	20130730	$44
253705	20130806	$44
253705	20130813	$44
253705	20130820	$44
253708	20130730	$48
253708	20130806	$48
253708	20130813	$48
253708	20130820	$48
253710	20130730	$54
253713	20130730	$54
253713	20130806	$54
253713	20130813	$54
253713	20130820	$54
253835	20130730	$35
253835	20130806	$35
253835	20130813	$35
253835	20130820	$35
253836	20130730	$40
253836	20130806	$40
253836	20130813	$40
253836	20130820	$40
253837	20130806	$40
253837	20130813	$40
253837	20130820	$40
253857	20130730	$35
253857	20130806	$35
253857	20130813	$35
253857	20130820	$35
253863	20130730	$115
253863	20130806	$115
253863	20130813	$115
253863	20130820	$115
253864	20130813	$115
253864	20130820	$115
253866	20130730	$125
253866	20130806	$125
253866	20130813	$125
253866	20130820	$125
253867	20130730	$135
253867	20130806	$135
253867	20130813	$135
253867	20130820	$135
253868	20130730	$135
253868	20130806	$135
253868	20130813	$135
253868	20130820	$135
253869	20130730	$135
253869	20130806	$135
253869	20130813	$135
253869	20130820	$135
253870	20130730	$115
253870	20130806	$115
253870	20130813	$115
253870	20130820	$115
253871	20130730	$115
253871	20130806	$115
253871	20130813	$115
253871	20130820	$115
253874	20130730	$75
253874	20130806	$75
253874	20130813	$75
253874	20130820	$75
253876	20130730	$115
253876	20130806	$115
253876	20130813	$115
253876	20130820	$115
253877	20130730	$135
253877	20130806	$135
253877	20130813	$135
253877	20130820	$135
253878	20130730	$135
253878	20130806	$135
253878	20130813	$135
253878	20130820	$135
253880	20130730	$135
253880	20130806	$135
253880	20130813	$135
253880	20130820	$135
253881	20130730	$105
253881	20130806	$105
253881	20130813	$105
253881	20130820	$105
253882	20130730	$135
253882	20130806	$135
253882	20130813	$135
253882	20130820	$135
253883	20130730	$125
253883	20130806	$125
253883	20130813	$125
253883	20130820	$125
253932	20130730	$115
253932	20130806	$115
253932	20130813	$115
253932	20130820	$115
253933	20130730	$105
253933	20130806	$105
253933	20130813	$105
253933	20130820	$105
253950	20130730	$115
253950	20130806	$115
253950	20130813	$115
253950	20130820	$115
253951	20130730	$135
253951	20130806	$135
253951	20130813	$135
253951	20130820	$135
253952	20130730	$115
253952	20130806	$115
253952	20130813	$115
253952	20130820	$115
254271	20130730	$60
254271	20130806	$60
254271	20130813	$60
254271	20130820	$60
254453	20130730	$65
254453	20130806	$65
254453	20130813	$65
254453	20130820	$65
254454	20130730	$60
254454	20130806	$60
254454	20130813	$60
254454	20130820	$60
254455	20130730	$40
254455	20130806	$40
254455	20130813	$40
254455	20130820	$40
254458	20130730	$60
254458	20130806	$60
254458	20130813	$60
254458	20130820	$60
254459	20130730	$50
254459	20130806	$50
254459	20130813	$50
254459	20130820	$50
254461	20130730	$50
254461	20130806	$50
254461	20130813	$50
254461	20130820	$50
254463	20130730	$70
254463	20130806	$70
254463	20130813	$70
254463	20130820	$70
254468	20130730	$118
254469	20130730	$118
254469	20130806	$118
254469	20130813	$118
254469	20130820	$118
254472	20130730	$138
254472	20130806	$138
254472	20130813	$138
254472	20130820	$138
254473	20130730	$138
254473	20130806	$138
